346291.32355492,4069659.45061185
346291.37994295,4069659.37524132
346291.44049861,4069659.31644266
346291.49575869,4069659.23628334
346291.55112618,4069659.17036439
346291.63038116,4069659.10863977
346291.68682149,4069659.02790432
346291.76776053,4069658.97706233
346291.84519359,4069658.91333588
346291.90439030,4069658.85345189
346291.97044218,4069658.77753755
346292.03687480,4069658.70624050
346292.09521357,4069658.63175970
346292.16762815,4069658.57034313
346292.21612196,4069658.50288318
346292.30052519,4069658.44605999
346292.37674237,4069658.38919912
346292.42802542,4069658.31133095
346292.47451194,4069658.23983788
